LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,DATETIME,CPUE_KGHA,CPUE_NOHA,COMMON_NAME,SCIENTIFIC_NAME,SPECIES_CODE,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE,VESSEL,CRUISE,HAUL
60.34982,-175.39316,Q-28,61,2019,7/20/19 7:45,6.7495,2.8827,Alaska skate,Bathyraja parmifera,471,111,2.6,10.1,162,201901,168
60.01306,-175.24875,P-28,61,2019,7/20/19 10:37,2.6136,0.613,Alaska skate,Bathyraja parmifera,471,117,3.1,10.2,162,201901,169
59.68074,-175.12329,O-28,61,2019,7/20/19 13:31,11.4517,1.4101,Alaska skate,Bathyraja parmifera,471,125,3.4,10.2,162,201901,170
59.35162,-175.09687,N-28,61,2019,7/20/19 16:20,4.3396,0.6141,Alaska skate,Bathyraja parmifera,471,131,3.4,10,162,201901,171
59.02177,-176.31946,M-30,61,2019,7/22/19 7:42,1.6883,0.2092,Alaska skate,Bathyraja parmifera,471,137,3.2,9.9,162,201901,172
58.66973,-176.15867,L-30,61,2019,7/22/19 11:07,0.2483,0.2019,Alaska skate,Bathyraja parmifera,471,139,3.6,9.6,162,201901,173
58.66424,-176.78598,L-31,61,2019,7/22/19 13:55,1.529,0.1911,Alaska skate,Bathyraja parmifera,471,136,3.4,9.7,162,201901,174
58.98276,-177.51758,M-32,61,2019,7/22/19 18:09,12.8362,1.4404,Alaska skate,Bathyraja parmifera,471,134,3.5,9.5,162,201901,175
58.98671,-176.93687,M-31,61,2019,7/23/19 7:55,0.0644,0.6236,Alaska skate,Bathyraja parmifera,471,136,3.3,9.6,162,201901,176
59.31536,-177.0554,N-31,61,2019,7/23/19 10:31,1.1124,0.2099,Alaska skate,Bathyraja parmifera,471,149,3.2,9.5,162,201901,177
59.64438,-177.13049,O-31,61,2019,7/23/19 13:05,43.8466,5.6975,Alaska skate,Bathyraja parmifera,471,176,3.3,9.9,162,201901,178
59.99504,-177.89548,P-32,61,2019,7/23/19 18:15,12.3922,1.587,Alaska skate,Bathyraja parmifera,471,141,2.7,9.6,162,201901,180
61.35144,-176.92713,T-30,90,2019,7/25/19 16:59,5.0004,0.965,Alaska skate,Bathyraja parmifera,471,115,2.2,10,162,201901,182
60.64665,-178.18719,R-32,61,2019,7/26/19 13:44,11.3348,1.7335,Alaska skate,Bathyraja parmifera,471,160,3,10.1,162,201901,185
60.66694,-177.56204,R-31,61,2019,7/26/19 16:07,1.9705,0.8367,Alaska skate,Bathyraja parmifera,471,148,1.7,10,162,201901,186
61.0005,-177.67224,S-31,90,2019,7/27/19 7:45,3.5809,1.0838,Alaska skate,Bathyraja parmifera,471,136,1.5,10.5,162,201901,187
61.31936,-176.32787,T-29,90,2019,7/27/19 13:33,8.3067,1.2851,Alaska skate,Bathyraja parmifera,471,106,1.9,10.3,162,201901,189
61.33385,-175.70475,T-28,90,2019,7/27/19 15:59,10.3203,1.4539,Alaska skate,Bathyraja parmifera,471,98,1.6,10.5,162,201901,190
61.64741,-175.76382,U-28,82,2019,7/27/19 18:31,1.822,0.7354,Alaska skate,Bathyraja parmifera,471,95,1.5,10.1,162,201901,191
61.64689,-175.08022,U-27,82,2019,7/28/19 7:37,3.2523,0.3918,Alaska skate,Bathyraja parmifera,471,85,1,10.9,162,201901,192
61.99138,-175.15165,V-27,82,2019,7/28/19 10:12,4.8264,1.6765,Alaska skate,Bathyraja parmifera,471,80,0.4,10.8,162,201901,193
61.99953,-175.78022,V-28,82,2019,7/28/19 12:37,2.2733,0.1978,Alaska skate,Bathyraja parmifera,471,91,1.2,10.6,162,201901,194
55.36259,-166.36918,B-03,50,2019,6/17/19 17:29,2.3656,0.1922,Aleutian skate,Bathyraja aleutica,472,132,4.7,8.8,94,201901,72
55.0235,-166.35313,A-03,50,2019,6/17/19 20:14,5.0165,0.5996,Aleutian skate,Bathyraja aleutica,472,143,4.7,8.3,94,201901,73
55.33674,-167.5503,B-01,50,2019,6/23/19 7:21,4.6447,0.3874,Aleutian skate,Bathyraja aleutica,472,148,4.6,9,94,201901,74
55.99973,-168.22279,D-18,50,2019,6/23/19 15:43,3.2132,0.4206,Aleutian skate,Bathyraja aleutica,472,150,4.4,9.2,94,201901,77
56.00762,-167.63406,D-01,50,2019,6/23/19 18:35,2.751,0.1957,Aleutian skate,Bathyraja aleutica,472,132,4.5,9.8,94,201901,78
56.33855,-168.22554,E-18,50,2019,6/24/19 9:48,11.0846,0.7891,Aleutian skate,Bathyraja aleutica,472,151,4.4,9.7,94,201901,80
56.65396,-167.6742,F-01,31,2019,6/24/19 15:46,2.3672,0.1999,Aleutian skate,Bathyraja aleutica,472,103,4.5,9.7,94,201901,82
56.33681,-168.85656,E-19,50,2019,6/30/19 9:52,1.2202,0.3868,Aleutian skate,Bathyraja aleutica,472,128,4.5,10.1,94,201901,108
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,19.2364,1.9897,Aleutian skate,Bathyraja aleutica,472,138,4.5,10.1,94,201901,109
56.68513,-171.98363,F-24,61,2019,7/9/19 13:08,2.0122,0.2118,Aleutian skate,Bathyraja aleutica,472,126,4.4,9.3,94,201901,144
57.00957,-172.64288,G-25,61,2019,7/14/19 11:24,2.5157,0.1986,Aleutian skate,Bathyraja aleutica,472,121,4.3,11.2,94,201901,146
57.32882,-172.81515,H-25,61,2019,7/14/19 14:08,4.684,0.3887,Aleutian skate,Bathyraja aleutica,472,117,4.2,10.5,94,201901,147
59.34323,-174.44242,N-27,62,2019,7/20/19 17:30,0.509,0.1996,Aleutian skate,Bathyraja aleutica,472,120,3.6,10.7,94,201901,176
59.01104,-174.97884,M-28,61,2019,7/22/19 11:11,1.0137,0.362,Aleutian skate,Bathyraja aleutica,472,130,3.6,10.2,94,201901,178
58.67524,-175.52778,L-29,61,2019,7/22/19 17:45,3.1566,0.181,Aleutian skate,Bathyraja aleutica,472,135,3.7,10.3,94,201901,180
58.98363,-175.7311,M-29,61,2019,7/23/19 7:44,0.64,0.1829,Aleutian skate,Bathyraja aleutica,472,134,3.4,9.9,94,201901,181
54.83603,-165.54579,AZ0504,50,2019,6/18/19 9:02,2.5613,0.6242,Aleutian skate,Bathyraja aleutica,472,155,4.5,7.3,162,201901,68
57.0202,-171.39382,G-23,61,2019,7/9/19 12:36,1.4689,0.198,Aleutian skate,Bathyraja aleutica,472,109,4.6,9.8,162,201901,137
56.98109,-173.23429,G-26,61,2019,7/14/19 7:46,10.7043,1.6874,Aleutian skate,Bathyraja aleutica,472,141,4.3,9.8,162,201901,139
57.31562,-173.30325,H-26,61,2019,7/14/19 10:54,8.1205,0.6321,Aleutian skate,Bathyraja aleutica,472,120,4.3,10.7,162,201901,140
57.69571,-173.4015,I-26,61,2019,7/14/19 15:49,0.4618,0.1804,Aleutian skate,Bathyraja aleutica,472,147,4,11.2,162,201901,142
58.33233,-174.28411,K-27,61,2019,7/15/19 15:19,3.953,0.3776,Aleutian skate,Bathyraja aleutica,472,155,4,10.9,162,201901,146
58.6584,-174.27427,L-27,61,2019,7/15/19 17:50,5.8728,0.5611,Aleutian skate,Bathyraja aleutica,472,157,3.8,11.3,162,201901,147
58.98276,-177.51758,M-32,61,2019,7/22/19 18:09,0.819,0.2058,Aleutian skate,Bathyraja aleutica,472,134,3.5,9.5,162,201901,175
59.64438,-177.13049,O-31,61,2019,7/23/19 13:05,0.5676,0.2191,Aleutian skate,Bathyraja aleutica,472,176,3.3,9.9,162,201901,178
56.67444,-160.94185,F-12,31,2019,6/6/19 10:15,0.0266,0.4282,Alaska skate egg case,Bathyraja parmifera egg case,474,71,5,7.8,94,201901,16
56.67772,-165.21241,F-05,31,2019,6/16/19 14:39,0.0824,0.852,Alaska skate egg case,Bathyraja parmifera egg case,474,76,3.9,9.6,94,201901,66
55.66719,-167.55617,C-01,50,2019,6/23/19 10:15,0.005,0.2017,Alaska skate egg case,Bathyraja parmifera egg case,474,135,4.4,9.4,94,201901,75
55.66095,-168.16686,C-18,50,2019,6/23/19 12:59,0.004,0.2016,Alaska skate egg case,Bathyraja parmifera egg case,474,135,4.4,9.2,94,201901,76
56.65516,-168.31849,F-18,50,2019,6/24/19 12:40,0.0029,0.1913,Alaska skate egg case,Bathyraja parmifera egg case,474,107,4.5,9.7,94,201901,81
58.65163,-167.84154,L-01,20,2019,6/27/19 17:55,0.0186,0.437,Alaska skate egg case,Bathyraja parmifera egg case,474,47,5.1,8.8,94,201901,96
56.68304,-168.88859,F-19,32,2019,6/30/19 7:08,0.003,0.1973,Alaska skate egg case,Bathyraja parmifera egg case,474,100,4.4,9.8,94,201901,107
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,0.004,0.199,Alaska skate egg case,Bathyraja parmifera egg case,474,138,4.5,10.1,94,201901,109
56.34082,-170.64435,E-22,61,2019,6/30/19 17:51,0.0049,0.1944,Alaska skate egg case,Bathyraja parmifera egg case,474,120,4.5,9.9,94,201901,111
59.98522,-169.96241,P-20,41,2019,7/6/19 14:50,0.0042,0.4383,Alaska skate egg case,Bathyraja parmifera egg case,474,54,3.1,8.4,94,201901,131
60.31541,-170.02238,Q-20,20,2019,7/6/19 17:23,0.0097,0.2166,Alaska skate egg case,Bathyraja parmifera egg case,474,52,2.9,8.4,94,201901,132
60.03167,-170.6391,P-21,41,2019,7/7/19 9:28,0.0165,0.4405,Alaska skate egg case,Bathyraja parmifera egg case,474,64,2.7,8.5,94,201901,134
59.35335,-170.54073,N-21,41,2019,7/7/19 14:42,0.0226,0.8311,Alaska skate egg case,Bathyraja parmifera egg case,474,68,2.8,9.4,94,201901,136
57.65889,-172.78308,I-25,61,2019,7/14/19 16:47,0.005,0.2008,Alaska skate egg case,Bathyraja parmifera egg case,474,119,4.1,11.5,94,201901,148
58.3141,-172.91488,K-25,61,2019,7/15/19 10:27,0.0099,0.3945,Alaska skate egg case,Bathyraja parmifera egg case,474,109,3.8,11.6,94,201901,150
59.66747,-171.90611,O-23,43,2019,7/17/19 10:26,0.0068,0.1935,Alaska skate egg case,Bathyraja parmifera egg case,474,78,2.6,10.9,94,201901,160
60.31376,-172.06412,Q-23,43,2019,7/18/19 7:12,0.0748,0.4057,Alaska skate egg case,Bathyraja parmifera egg case,474,59,2.1,10.1,94,201901,164
60.33568,-171.36549,Q-22,41,2019,7/18/19 10:47,0.0298,0.3968,Alaska skate egg case,Bathyraja parmifera egg case,474,66,2.2,10.4,94,201901,165
60.68481,-172.11585,R-23,41,2019,7/19/19 9:59,0.009,0.2009,Alaska skate egg case,Bathyraja parmifera egg case,474,61,2,10.3,94,201901,169
58.98363,-175.7311,M-29,61,2019,7/23/19 7:44,0.0101,0.1829,Alaska skate egg case,Bathyraja parmifera egg case,474,134,3.4,9.9,94,201901,181
59.99736,-177.1865,P-31,61,2019,7/24/19 13:21,0.0449,0.9809,Alaska skate egg case,Bathyraja parmifera egg case,474,136,2.6,,94,201901,188
60.32518,-176.02738,Q-29,61,2019,7/25/19 13:32,0.0183,0.4153,Alaska skate egg case,Bathyraja parmifera egg case,474,121,3.1,9.9,94,201901,192
57.68052,-159.62689,I-14,10,2019,6/4/19 12:41,0.0254,0.4448,Alaska skate egg case,Bathyraja parmifera egg case,474,50,5.9,7.7,162,201901,7
55.98544,-165.16671,D-05,31,2019,6/16/19 17:14,0.0041,0.2048,Alaska skate egg case,Bathyraja parmifera egg case,474,96,4.9,9.3,162,201901,60
55.00953,-165.76491,A-04,50,2019,6/18/19 6:45,0.0043,0.1941,Alaska skate egg case,Bathyraja parmifera egg case,474,130,4.6,8,162,201901,67
57.6547,-165.88003,I-04,31,2019,6/25/19 12:53,0.0285,0.4154,Alaska skate egg case,Bathyraja parmifera egg case,474,64,3.8,9.7,162,201901,79
57.50145,-169.37841,IH2019,42,2019,6/30/19 19:29,0.0525,0.7838,Alaska skate egg case,Bathyraja parmifera egg case,474,71,4.2,9.9,162,201901,106
59.31305,-171.18085,N-22,41,2019,7/7/19 14:35,0.0283,0.4283,Alaska skate egg case,Bathyraja parmifera egg case,474,75,2.6,9.2,162,201901,129
57.69571,-173.4015,I-26,61,2019,7/14/19 15:49,0.1948,7.035,Alaska skate egg case,Bathyraja parmifera egg case,474,147,4,11.2,162,201901,142
58.33233,-174.28411,K-27,61,2019,7/15/19 15:19,0.0325,0.1888,Alaska skate egg case,Bathyraja parmifera egg case,474,155,4,10.9,162,201901,146
60.14588,-173.76572,QP2625,43,2019,7/17/19 15:10,0.005,0.3976,Alaska skate egg case,Bathyraja parmifera egg case,474,87,2.6,11.3,162,201901,156
60.15575,-172.36572,QP2423,43,2019,7/18/19 18:12,0.0038,0.1903,Alaska skate egg case,Bathyraja parmifera egg case,474,58,3.6,8,162,201901,162
58.98671,-176.93687,M-31,61,2019,7/23/19 7:55,0.005,0.2079,Alaska skate egg case,Bathyraja parmifera egg case,474,136,3.3,9.6,162,201901,176
56.33653,-169.30074,E-20,50,2019,6/30/19 11:58,0.004,0.199,whitebrow skate egg case,Bathyraja minispinosa egg case,486,138,4.5,10.1,94,201901,109
58.28618,-159.97773,K-13,10,2019,6/4/19 7:47,0.0007,0.4782,polychaete worm unid.,Polychaeta,50000,39,6.4,9,94,201901,9
56.67772,-165.21241,F-05,31,2019,6/16/19 14:39,0.1423,9.5846,polychaete worm unid.,Polychaeta,50000,76,3.9,9.6,94,201901,66
57.98198,-167.15639,J-02,31,2019,6/27/19 9:47,0.0477,9.6311,polychaete worm unid.,Polychaeta,50000,63,3.6,9,94,201901,93
59.68336,-169.27009,O-19,20,2019,7/5/19 9:46,0.0151,1.5059,polychaete worm unid.,Polychaeta,50000,48,4.1,8.3,94,201901,125
58.28448,-160.8015,K-12,10,2019,6/6/19 10:02,0.0017,0.2149,polychaete worm unid.,Polychaeta,50000,33,6.8,9,162,201901,15
59.6608,-167.94657,O-01,20,2019,6/27/19 12:19,0.0035,0.2347,polychaete worm unid.,Polychaeta,50000,35,7.2,7.4,162,201901,89
56.99285,-159.14847,G-15,10,2019,6/3/19 7:04,0.0098,0.4893,tube worm unid.,,50010,35,7.3,8.2,94,201901,2
56.66937,-160.35115,F-13,31,2019,6/6/19 7:06,0.0293,,tube worm unid.,,50010,60,5.5,8.1,94,201901,15
56.67444,-160.94185,F-12,31,2019,6/6/19 10:15,0.0103,,tube worm unid.,,50010,71,5,7.8,94,201901,16
56.32843,-161.60782,E-11,10,2019,6/6/19 15:48,0.0383,,tube worm unid.,,50010,64,4.9,8.6,94,201901,18
57.3478,-162.74769,H-09,10,2019,6/8/19 18:41,0.0065,,tube worm unid.,,50010,48,6.2,7.6,94,201901,29
55.99372,-163.39367,D-08,31,2019,6/10/19 7:08,0.0132,2.7175,tube worm unid.,,50010,88,4.5,8.9,94,201901,34
59.36035,-167.27609,N-02,20,2019,6/13/19 15:33,0.0011,,tube worm unid.,,50010,32,6.4,6.7,94,201901,50
54.99162,-166.9309,A-02,50,2019,6/23/19 7:07,0.004,,tube worm unid.,,50010,156,4.5,8.5,162,201901,69
56.82388,-169.89744,GF2120,42,2019,7/1/19 11:08,0.2622,,tube worm unid.,,50010,72,5.5,9.4,162,201901,108
57.32315,-170.1704,H-21,42,2019,7/4/19 9:48,0.0877,,tube worm unid.,,50010,53,7.2,8.6,162,201901,113
57.0202,-171.39382,G-23,61,2019,7/9/19 12:36,0.0533,,tube worm unid.,,50010,109,4.6,9.8,162,201901,137
60.66694,-177.56204,R-31,61,2019,7/26/19 16:07,1.0664,,tube worm unid.,,50010,148,1.7,10,162,201901,186
61.0005,-177.67224,S-31,90,2019,7/27/19 7:45,0.0191,,tube worm unid.,,50010,136,1.5,10.5,162,201901,187
61.31936,-176.32787,T-29,90,2019,7/27/19 13:33,0.0114,,tube worm unid.,,50010,106,1.9,10.3,162,201901,189
61.99138,-175.15165,V-27,82,2019,7/28/19 10:12,0.0004,,tube worm unid.,,50010,80,0.4,10.8,162,201901,193
58.3141,-172.91488,K-25,61,2019,7/15/19 10:27,0.086,3.3532,,Aphrodita negligens,50192,109,3.8,11.6,94,201901,150
59.00625,-174.3638,M-27,61,2019,7/22/19 7:30,0.3857,4.4376,,Aphrodita negligens,50192,127,3.7,10.1,94,201901,177
59.01104,-174.97884,M-28,61,2019,7/22/19 11:11,0.1075,1.6291,,Aphrodita negligens,50192,130,3.6,10.2,94,201901,178
58.76205,-174.92225,L-28,61,2019,7/22/19 14:29,0.0035,0.7672,,Aphrodita negligens,50192,141,3.8,10,94,201901,179
58.98363,-175.7311,M-29,61,2019,7/23/19 7:44,1.6727,35.6589,,Aphrodita negligens,50192,134,3.4,9.9,94,201901,181
60.32537,-177.38186,Q-31,61,2019,7/24/19 16:16,0.668,10.3422,,Aphrodita negligens,50192,148,2.3,9.8,94,201901,189
60.68319,-176.8278,R-30,61,2019,7/25/19 7:42,0.647,7.1989,,Aphrodita negligens,50192,129,2.5,9.8,94,201901,190
60.66132,-176.19445,R-29,61,2019,7/25/19 16:19,0.0543,3.5654,,Aphrodita negligens,50192,119,2.5,9.9,94,201901,193
54.98716,-165.15827,A-05,50,2019,6/11/19 6:36,0.0105,0.2105,,Aphrodita negligens,50192,112,5.1,8.4,162,201901,33
58.65356,-173.62373,L-26,61,2019,7/16/19 7:41,0.2383,3.5944,,Aphrodita negligens,50192,127,3.8,11.5,162,201901,148
59.02177,-176.31946,M-30,61,2019,7/22/19 7:42,2.2029,51.0463,,Aphrodita negligens,50192,137,3.2,9.9,162,201901,172
58.66973,-176.15867,L-30,61,2019,7/22/19 11:07,0.0089,0.4038,,Aphrodita negligens,50192,139,3.6,9.6,162,201901,173
58.98276,-177.51758,M-32,61,2019,7/22/19 18:09,0.0768,2.4693,,Aphrodita negligens,50192,134,3.5,9.5,162,201901,175
58.98671,-176.93687,M-31,61,2019,7/23/19 7:55,2.5586,62.3588,,Aphrodita negligens,50192,136,3.3,9.6,162,201901,176
59.31536,-177.0554,N-31,61,2019,7/23/19 10:31,2.5217,73.2474,,Aphrodita negligens,50192,149,3.2,9.5,162,201901,177
59.64438,-177.13049,O-31,61,2019,7/23/19 13:05,0.1223,5.9166,,Aphrodita negligens,50192,176,3.3,9.9,162,201901,178
59.99504,-177.89548,P-32,61,2019,7/23/19 18:15,5.2564,115.8507,,Aphrodita negligens,50192,141,2.7,9.6,162,201901,180
61.68769,-176.44811,U-29,90,2019,7/25/19 14:03,0.0216,0.7211,,Aphrodita negligens,50192,104,1.8,9.8,162,201901,181
60.64665,-178.18719,R-32,61,2019,7/26/19 13:44,0.343,14.3012,,Aphrodita negligens,50192,160,3,10.1,162,201901,185
60.66694,-177.56204,R-31,61,2019,7/26/19 16:07,0.5066,13.3874,,Aphrodita negligens,50192,148,1.7,10,162,201901,186
61.0005,-177.67224,S-31,90,2019,7/27/19 7:45,0.168,3.9018,,Aphrodita negligens,50192,136,1.5,10.5,162,201901,187
61.00589,-177.00325,S-30,90,2019,7/27/19 10:16,0.4394,4.8583,,Aphrodita negligens,50192,122,2.3,10.1,162,201901,188
59.65367,-171.25576,O-22,41,2019,7/17/19 13:17,0.034,16.9803,,Eunoe sp.,56310,72,2.7,10.8,94,201901,161
59.67044,-174.44463,O-27,62,2019,7/20/19 13:50,0.0335,13.4957,,Eunoe sp.,56310,115,3.3,10.2,94,201901,175
57.67419,-164.61851,I-06,10,2019,6/15/19 11:56,0.0156,7.6967,,Eunoe sp.,56310,53,5.2,8.5,162,201901,54
57.343,-164.60169,H-06,31,2019,6/15/19 14:35,0.2137,23.1394,,Eunoe sp.,56310,66,3.6,8.3,162,201901,55
57.00133,-163.39803,G-08,31,2019,6/11/19 7:07,0.0201,0.7025,giant scale worm,Eunoe nodosa,56311,65,4.1,8.3,94,201901,40
59.0166,-166.5581,M-03,20,2019,6/14/19 18:32,0.0012,0.2442,giant scale worm,Eunoe nodosa,56311,34,6.8,6.8,94,201901,57
57.34543,-165.22465,H-05,31,2019,6/16/19 9:40,0.1494,39.9032,giant scale worm,Eunoe nodosa,56311,68,3.7,9,94,201901,64
57.01066,-165.22331,G-05,31,2019,6/16/19 12:10,0.1094,8.7933,giant scale worm,Eunoe nodosa,56311,71,3.9,9.3,94,201901,65
56.67772,-165.21241,F-05,31,2019,6/16/19 14:39,0.1898,9.5846,giant scale worm,Eunoe nodosa,56311,76,3.9,9.6,94,201901,66
56.65689,-165.83554,F-04,31,2019,6/16/19 17:10,0.1484,14.8879,giant scale worm,Eunoe nodosa,56311,79,4,9.8,94,201901,67
56.67795,-166.42057,F-03,31,2019,6/17/19 7:12,0.2408,20.6805,giant scale worm,Eunoe nodosa,56311,84,4.2,9.5,94,201901,68
56.33855,-168.22554,E-18,50,2019,6/24/19 9:48,0.0105,6.3126,giant scale worm,Eunoe nodosa,56311,151,4.4,9.7,94,201901,80
57.34135,-167.75688,H-01,31,2019,6/25/19 12:49,0.0147,3.0253,giant scale worm,Eunoe nodosa,56311,73,3.8,9.2,94,201901,86
57.31946,-166.46556,H-03,31,2019,6/26/19 7:07,0.2314,15.4882,giant scale worm,Eunoe nodosa,56311,70,3.7,9.6,94,201901,88
57.98603,-166.51849,J-03,31,2019,6/26/19 12:43,0.1339,35.8096,giant scale worm,Eunoe nodosa,56311,61,4.2,8.9,94,201901,90
57.98198,-167.15639,J-02,31,2019,6/27/19 9:47,0.1911,38.3102,giant scale worm,Eunoe nodosa,56311,63,3.6,9,94,201901,93
58.33125,-167.82634,K-01,41,2019,6/27/19 15:20,0.2492,37.3451,giant scale worm,Eunoe nodosa,56311,60,3.9,9.2,94,201901,95
58.34709,-168.47399,K-18,41,2019,6/28/19 7:06,0.0593,11.7731,giant scale worm,Eunoe nodosa,56311,66,3.4,9.3,94,201901,97
58.02437,-168.44444,J-18,42,2019,6/28/19 9:37,0.8405,67.1935,giant scale worm,Eunoe nodosa,56311,70,3.5,9.3,94,201901,98
57.66708,-168.38631,I-18,42,2019,6/28/19 18:09,0.2233,44.7557,giant scale worm,Eunoe nodosa,56311,71,4,9.6,94,201901,101
57.65585,-169.66318,I-20,42,2019,7/3/19 16:42,0.681,54.5467,giant scale worm,Eunoe nodosa,56311,70,3.9,8.3,94,201901,119
57.82094,-169.3555,JI2019,42,2019,7/4/19 7:07,0.3347,37.2888,giant scale worm,Eunoe nodosa,56311,66,3.9,8.6,94,201901,120
57.9753,-169.68565,J-20,42,2019,7/4/19 9:37,0.6913,69.2239,giant scale worm,Eunoe nodosa,56311,70,3.3,8.7,94,201901,121
58.31949,-169.72579,K-20,41,2019,7/4/19 12:15,0.0168,3.4525,giant scale worm,Eunoe nodosa,56311,69,3.2,8.8,94,201901,122
58.64867,-169.77592,L-20,41,2019,7/4/19 14:50,0.2603,26.0053,giant scale worm,Eunoe nodosa,56311,66,3.1,8.4,94,201901,123
59.31422,-169.8658,N-20,41,2019,7/6/19 9:43,0.0399,4.0322,giant scale worm,Eunoe nodosa,56311,61,3.1,8.9,94,201901,129
60.03167,-170.6391,P-21,41,2019,7/7/19 9:28,0.0222,3.3034,giant scale worm,Eunoe nodosa,56311,64,2.7,8.5,94,201901,134
59.01578,-172.43835,M-24,41,2019,7/8/19 7:08,0.0312,6.3271,giant scale worm,Eunoe nodosa,56311,98,3.4,10.2,94,201901,137
58.68922,-172.37741,L-24,61,2019,7/8/19 9:43,0.0329,6.4867,giant scale worm,Eunoe nodosa,56311,102,3.4,9.5,94,201901,138
58.0039,-172.81196,J-25,61,2019,7/15/19 7:32,0.1055,6.9697,giant scale worm,Eunoe nodosa,56311,109,3.9,11.6,94,201901,149
59.32015,-172.49381,N-24,43,2019,7/16/19 7:13,0.0554,5.5648,giant scale worm,Eunoe nodosa,56311,88,3.2,11.5,94,201901,154
59.83152,-172.91294,PO2524,43,2019,7/16/19 18:59,0.048,5.8951,giant scale worm,Eunoe nodosa,56311,80,2.4,10.7,94,201901,158
59.82699,-172.26662,PO2423,43,2019,7/17/19 7:13,0.0395,2.6049,giant scale worm,Eunoe nodosa,56311,76,2.3,11.3,94,201901,159
60.32518,-176.02738,Q-29,61,2019,7/25/19 13:32,0.1123,4.5682,giant scale worm,Eunoe nodosa,56311,121,3.1,9.9,94,201901,192
61.66843,-174.40078,U-26,82,2019,7/28/19 10:15,0.0034,0.8523,giant scale worm,Eunoe nodosa,56311,77,0.3,10.6,94,201901,204
61.97363,-173.74467,V-25,82,2019,7/28/19 16:23,0.07,2.0861,giant scale worm,Eunoe nodosa,56311,64,1,10.4,94,201901,206
56.98288,-164.03133,G-07,31,2019,6/12/19 14:25,0.0152,1.7177,giant scale worm,Eunoe nodosa,56311,69,4,8.5,162,201901,41
57.00837,-164.59852,G-06,31,2019,6/15/19 17:24,0.0974,7.1631,giant scale worm,Eunoe nodosa,56311,69,4,9.1,162,201901,56
56.68538,-164.57939,F-06,31,2019,6/16/19 6:59,0.2887,25.1589,giant scale worm,Eunoe nodosa,56311,75,3.9,9.2,162,201901,57
56.3503,-164.57556,E-06,31,2019,6/16/19 9:40,0.0257,8.5552,giant scale worm,Eunoe nodosa,56311,86,4.3,9.3,162,201901,58
56.98914,-167.08534,G-02,31,2019,6/24/19 12:34,0.4019,20.0833,giant scale worm,Eunoe nodosa,56311,74,4.3,9.5,162,201901,75
56.98066,-165.84069,G-04,31,2019,6/25/19 6:58,0.0669,8.0371,giant scale worm,Eunoe nodosa,56311,72,4,10,162,201901,77
57.3211,-165.86474,H-04,31,2019,6/25/19 9:57,0.0246,7.2882,giant scale worm,Eunoe nodosa,56311,68,3.7,9.7,162,201901,78
57.6547,-165.88003,I-04,31,2019,6/25/19 12:53,0.0062,9.3463,giant scale worm,Eunoe nodosa,56311,64,3.8,9.7,162,201901,79
58.68142,-169.12431,L-19,41,2019,6/29/19 18:01,0.0784,6.4442,giant scale worm,Eunoe nodosa,56311,63,3.2,9.6,162,201901,100
58.0113,-169.05457,J-19,42,2019,6/30/19 10:10,0.0835,7.4125,giant scale worm,Eunoe nodosa,56311,70,3.3,9.2,162,201901,102
57.67412,-169.02108,I-19,42,2019,6/30/19 15:45,0.1594,10.537,giant scale worm,Eunoe nodosa,56311,69,3.9,9.8,162,201901,104
57.50145,-169.37841,IH2019,42,2019,6/30/19 19:29,0.1693,13.5851,giant scale worm,Eunoe nodosa,56311,71,4.2,9.9,162,201901,106
57.82782,-170.63003,JI2221,42,2019,7/5/19 9:58,0.0436,5.4732,giant scale worm,Eunoe nodosa,56311,78,4.3,8.7,162,201901,118
57.66794,-170.29194,I-21,42,2019,7/5/19 13:25,0.0299,3.5197,giant scale worm,Eunoe nodosa,56311,72,4.1,9.1,162,201901,119
57.80848,-170.01486,JI2120,42,2019,7/5/19 15:51,0.0863,11.5758,giant scale worm,Eunoe nodosa,56311,72,3.7,9,162,201901,120
57.99665,-170.99783,J-22,42,2019,7/6/19 7:01,0.0278,4.5717,giant scale worm,Eunoe nodosa,56311,87,4,9,162,201901,121
57.99431,-170.34749,J-21,42,2019,7/6/19 9:35,0.3236,41.259,giant scale worm,Eunoe nodosa,56311,74,4,9.1,162,201901,122
58.31121,-170.3781,K-21,41,2019,7/6/19 11:57,0.0987,11.3117,giant scale worm,Eunoe nodosa,56311,74,3.5,9,162,201901,123
58.33581,-171.01246,K-22,41,2019,7/6/19 14:38,0.1746,13.7014,giant scale worm,Eunoe nodosa,56311,83,3.7,9.1,162,201901,124
58.65002,-171.07704,L-22,41,2019,7/6/19 16:54,0.0318,8.5012,giant scale worm,Eunoe nodosa,56311,82,3.4,9.2,162,201901,125
58.66222,-170.43306,L-21,41,2019,7/7/19 7:02,0.1902,16.3917,giant scale worm,Eunoe nodosa,56311,73,3,9.4,162,201901,126
58.99168,-170.47649,M-21,41,2019,7/7/19 9:28,0.0554,4.6,giant scale worm,Eunoe nodosa,56311,70,3,9,162,201901,127
