Survey,Year,Cruise Join ID,Haul Join ID,Catch Join ID,Vessel Number,Cruise Number,Haul Number,Starting Latitude (dd),Starting Longitude (dd),Ending Latitude (dd),Ending Longitude (dd),Stratum,Stratum INPFC Area,Stratum Min Depth (m),Stratum Max Depth (m),Stratum Description,Stratum Regulatory Area Name,Stratum Type,Domain,Density,Gear Performance,Satisfactory Gear Performance,Gear Performance Note,Gear Depth,Bottom Depth,Distance Fished (km),Net Width (m) ,Species Code,Common Name,Scientific Name,Weight (kg),Number of Fish,Effort (km2),Weight CPUE (kg/km2),Number CPUE (number/km2),akfin_load_date
EBS_SHELF,2006,-618,-11417,-318403,134,200601,165,57.67883,-170.8941,57.65309,-170.8887,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,82,84,2.882,17.269,10210,yellowfin sole,Limanda aspera,23.646,31,0.049769258,475.1125685,622.874466,3-Oct-19
EBS_SHELF,2006,-618,-11323,,134,200601,71,55.68353,-167.58749,55.65713,-167.5804,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,2.967,18.573,10210,yellowfin sole,Limanda aspera,0,0,0.055106091,0,0,3-Oct-19
EBS_SHELF,2006,-618,-11400,,134,200601,148,57.67911,-172.8017,57.65321,-172.7937,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,117,119,2.917,17.739,10210,yellowfin sole,Limanda aspera,0,0,0.051744663,0,0,3-Oct-19
EBS_SHELF,2006,-618,-11446,,134,200601,194,60.00572,-175.267,59.9788,-175.26131,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,115,117,3.012,17.749,10210,yellowfin sole,Limanda aspera,0,0,0.053459988,0,0,3-Oct-19
EBS_SHELF,2006,-618,-11447,,134,200601,195,59.6403,-175.1107,59.66636,-175.1106,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,123,125,2.896,17.711,10210,yellowfin sole,Limanda aspera,0,0,0.051291056,0,0,3-Oct-19
EBS_SHELF,2006,-618,-11472,,134,200601,220,60.32711,-177.34509,60.32276,-177.3979,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,146,148,2.966,18.348,10210,yellowfin sole,Limanda aspera,0,0,0.054420168,0,0,3-Oct-19
EBS_SHELF,2006,-618,-11483,,134,200601,231,58.67253,-176.8389,58.66775,-176.7877,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,133,135,3.027,18.657,10210,yellowfin sole,Limanda aspera,0,0,0.056474739,0,0,3-Oct-19
EBS_SHELF,2006,-618,-11460,-319857,134,200601,208,61.3098,-175.6492,61.283,-175.647,90,,,,"> 100 m,  N of standard area, between 100 m and convention line",,,,,0,Y,Good performance,95,97,2.984,17.94,10210,yellowfin sole,Limanda aspera,0.474,2,0.05353296,8.854358137,37.36016092,3-Oct-19
EBS_SHELF,2007,-627,-2891,-68100,88,200701,33,57.67463,-162.13181,57.64901,-162.13161,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,48,50,2.847,16.345,10210,yellowfin sole,Limanda aspera,607.484,3067,0.046534215,13054.56641,65908.49335,3-Oct-19
EBS_SHELF,2007,-627,-2912,-68713,88,200701,54,59.01354,-164.64529,58.98803,-164.6398,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,27,30,2.855,15.853,10210,yellowfin sole,Limanda aspera,538.399,3221,0.045260315,11895.60877,71166.09772,3-Oct-19
EBS_SHELF,2007,-627,-2915,-68782,88,200701,57,58.00342,-164.6129,57.97786,-164.6107,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,44,46,2.847,15.898,10210,yellowfin sole,Limanda aspera,481.365,1691,0.045261606,10635.17278,37360.58327,3-Oct-19
EBS_SHELF,2007,-627,-3428,-82744,88,200701,86,59.65304,-166.61259,59.67461,-166.6364,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,27,29,2.751,15.856,10210,yellowfin sole,Limanda aspera,678.818,2254,0.043619856,15562.13299,51673.71483,3-Oct-19
EBS_SHELF,2007,-627,-2883,-67841,88,200701,25,56.66282,-160.989,56.68777,-160.99001,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.778,16.773,10210,yellowfin sole,Limanda aspera,344.635,1040,0.046595394,7396.331921,22319.80268,3-Oct-19
EBS_SHELF,2007,-627,-2885,-67932,88,200701,27,57.32484,-160.9319,57.35041,-160.92281,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,63,65,2.894,16.769,10210,yellowfin sole,Limanda aspera,124.83,475,0.048529486,2572.250611,9787.863815,3-Oct-19
EBS_SHELF,2007,-627,-2893,-68142,88,200701,35,57.00459,-162.1739,56.97892,-162.1834,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,60,62,2.904,17.072,10210,yellowfin sole,Limanda aspera,223.142,763,0.049577088,4500.909775,15390.17378,3-Oct-19
EBS_SHELF,2007,-627,-2894,-68183,88,200701,36,56.67965,-162.1889,56.65474,-162.18871,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,71,2.767,17.072,10210,yellowfin sole,Limanda aspera,326.077,950,0.047238224,6902.820902,20110.83228,3-Oct-19
EBS_SHELF,2007,-627,-3419,-82436,88,200701,77,56.97317,-165.8491,56.99706,-165.8398,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.718,16.92,10210,yellowfin sole,Limanda aspera,1046.125,3527,0.04598856,22747.50503,76692.98626,3-Oct-19
EBS_SHELF,2007,-627,-3438,,88,200701,96,56.6595,-167.6633,56.68452,-167.6597,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,104,106,2.785,17.729,10210,yellowfin sole,Limanda aspera,0,0,0.049375265,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3444,-83361,88,200701,102,58.33844,-168.4677,58.31293,-168.4648,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.839,16.887,10210,yellowfin sole,Limanda aspera,246.527,722,0.047942193,5142.171949,15059.80338,3-Oct-19
EBS_SHELF,2007,-627,-3486,,88,200701,144,57.34472,-171.4722,57.32027,-171.46851,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,2.726,17.794,10210,yellowfin sole,Limanda aspera,0,0,0.048506444,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3462,-84046,88,200701,120,57.10463,-170.4595,57.12147,-170.49361,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,46,48,2.794,16.061,10210,yellowfin sole,Limanda aspera,46.587,99,0.044874434,1038.163512,2206.15596,3-Oct-19
EBS_SHELF,2007,-627,-3679,,88,200701,159,59.32853,-173.1425,59.34161,-173.1814,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,2.658,17.794,10210,yellowfin sole,Limanda aspera,0,0,0.047296452,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3681,,88,200701,161,59.67218,-173.2056,59.65666,-173.24561,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,93,95,2.844,17.794,10210,yellowfin sole,Limanda aspera,0,0,0.050606136,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3691,,88,200701,171,60.00272,-173.9285,60.02421,-173.95551,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,95,97,2.827,18.898,10210,yellowfin sole,Limanda aspera,0,0,0.053424646,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3469,,88,200701,127,56.33587,-170.0435,56.33807,-170.0869,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,2.697,18.133,10210,yellowfin sole,Limanda aspera,0,0,0.048904701,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3471,,88,200701,129,56.67526,-170.7309,56.70135,-170.7289,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,111,113,2.9,17.072,10210,yellowfin sole,Limanda aspera,0,0,0.0495088,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3481,,88,200701,139,58.67876,-172.366,58.65485,-172.3755,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,99,101,2.714,17.794,10210,yellowfin sole,Limanda aspera,0,0,0.048292916,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3671,,88,200701,151,56.99805,-173.23,56.99854,-173.276,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,138,140,2.801,16.854,10210,yellowfin sole,Limanda aspera,0,0,0.047208054,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3697,,88,200701,177,58.67874,-174.25929,58.6559,-174.2406,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,152,154,2.766,19.285,10210,yellowfin sole,Limanda aspera,0,0,0.05334231,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3709,,88,200701,189,60.65598,-175.4528,60.67974,-175.46271,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,105,107,2.696,18.85,10210,yellowfin sole,Limanda aspera,0,0,0.0508196,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3724,,88,200701,204,60.35566,-177.3886,60.3469,-177.34129,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,147,149,2.799,18.361,10210,yellowfin sole,Limanda aspera,0,0,0.051392439,0,0,3-Oct-19
EBS_SHELF,2007,-627,-3729,,88,200701,209,60.01427,-177.93111,59.9915,-177.9165,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,140,142,2.661,17.593,10210,yellowfin sole,Limanda aspera,0,0,0.046814973,0,0,3-Oct-19
EBS_SHELF,2007,-626,-2811,-56876,89,200701,15,58.28649,-159.9733,58.26168,-159.95599,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,40,41,2.939,16.951,10210,yellowfin sole,Limanda aspera,952.49,4076,0.049818989,19119.01504,81816.19262,3-Oct-19
EBS_SHELF,2007,-626,-2824,-57348,89,200701,28,58.63049,-162.69679,58.64012,-162.74541,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,24,26,3.022,15.63,10210,yellowfin sole,Limanda aspera,532.379,3689,0.04723386,11271.1305,78100.7523,3-Oct-19
EBS_SHELF,2007,-626,-2826,-57401,89,200701,30,58.01527,-162.7516,57.98974,-162.7498,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,39,41,2.839,16.401,10210,yellowfin sole,Limanda aspera,428.28,1510,0.046562439,9197.971782,32429.57269,3-Oct-19
EBS_SHELF,2007,-626,-3271,-78201,89,200701,81,59.68687,-167.9552,59.66293,-167.94051,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,32,34,2.786,16.617,10210,yellowfin sole,Limanda aspera,342.368,2137,0.046294962,7395.36194,46160.53038,3-Oct-19
EBS_SHELF,2007,-626,-3272,-78226,89,200701,82,60.33934,-167.2229,60.3339,-167.2735,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,27,29,2.87,15.772,10210,yellowfin sole,Limanda aspera,233.756,890,0.04526564,5164.09356,19661.7125,3-Oct-19
EBS_SHELF,2007,-626,-3278,-78408,89,200701,88,60.31449,-169.32941,60.34001,-169.3253,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,40,43,2.848,16.696,10210,yellowfin sole,Limanda aspera,113.545,841,0.047550208,2387.89702,17686.56827,3-Oct-19
EBS_SHELF,2007,-626,-3286,-78625,89,200701,96,59.34874,-168.5692,59.32434,-168.5699,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,40,43,2.711,15.739,10210,yellowfin sole,Limanda aspera,91.629,452,0.042668429,2147.465987,10593.31245,3-Oct-19
EBS_SHELF,2007,-626,-3290,-78747,89,200701,100,58.68596,-167.87759,58.66027,-167.8831,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,44,47,2.875,16.248,10210,yellowfin sole,Limanda aspera,215.078,818,0.046713,4604.24293,17511.18532,3-Oct-19
EBS_SHELF,2007,-626,-2831,-57525,89,200701,35,55.66912,-163.3828,55.66988,-163.4285,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,79,81,2.884,17.678,10210,yellowfin sole,Limanda aspera,227.223,596,0.050983352,4456.807783,11690.09052,3-Oct-19
EBS_SHELF,2007,-626,-2839,-57793,89,200701,43,57.32303,-163.9969,57.34203,-164.0282,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,59,61,2.831,17.211,10210,yellowfin sole,Limanda aspera,360.018,1596,0.048724341,7388.873664,32755.70212,3-Oct-19
EBS_SHELF,2007,-626,-2854,-58233,89,200701,58,56.67272,-165.2235,56.64765,-165.23109,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,72,74,2.827,17.096,10210,yellowfin sole,Limanda aspera,811.955,2069,0.048330392,16800.09134,42809.50173,3-Oct-19
EBS_SHELF,2007,-626,-3298,,89,200701,108,56.6627,-168.9165,56.67867,-168.8819,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,99,101,2.775,17.834,10210,yellowfin sole,Limanda aspera,0,0,0.04948935,0,0,3-Oct-19
EBS_SHELF,2007,-626,-3307,-79287,89,200701,117,58.33258,-169.10069,58.32862,-169.14909,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.874,17.477,10210,yellowfin sole,Limanda aspera,98.64,338,0.050228898,1963.809757,6729.194019,3-Oct-19
EBS_SHELF,2007,-626,-3308,-79319,89,200701,118,58.34671,-169.7346,58.32158,-169.7346,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,68,70,2.796,17.211,10210,yellowfin sole,Limanda aspera,395.007,1193,0.048121956,8208.456863,24791.17848,3-Oct-19
EBS_SHELF,2007,-626,-3757,-71411,89,200701,155,60.01437,-171.30099,59.98901,-171.2982,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,70,2.822,17.211,10210,yellowfin sole,Limanda aspera,8.34,18,0.048569442,171.7129054,370.603393,3-Oct-19
EBS_SHELF,2007,-626,-3773,-72201,89,200701,171,60.99905,-172.1351,61.00333,-172.1841,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,62,64,2.705,17.211,10210,yellowfin sole,Limanda aspera,6.96,29,0.046555755,149.4981662,622.909026,3-Oct-19
EBS_SHELF,2007,-626,-3775,-72256,89,200701,173,60.99622,-173.48061,60.99521,-173.5336,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,75,2.875,17.422,10210,yellowfin sole,Limanda aspera,1.33,4,0.05008825,26.55313372,79.85904878,3-Oct-19
EBS_SHELF,2007,-626,-3787,-72752,89,200701,185,60.67525,-171.4424,60.65021,-171.4381,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,61,63,2.793,17.211,10210,yellowfin sole,Limanda aspera,3.88,11,0.048070323,80.7150807,228.8314143,3-Oct-19
EBS_SHELF,2007,-626,-3305,-79216,89,200701,115,57.80475,-168.72099,57.82354,-168.74989,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.705,16.954,10210,yellowfin sole,Limanda aspera,227.57,713,0.04586057,4962.214818,15547.12469,3-Oct-19
EBS_SHELF,2007,-626,-3310,-79403,89,200701,120,57.84283,-169.3512,57.82678,-169.3886,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,2.854,17.384,10210,yellowfin sole,Limanda aspera,157.296,525,0.049613936,3170.399543,10581.7043,3-Oct-19
EBS_SHELF,2007,-626,-3312,-79481,89,200701,122,57.4872,-169.3322,57.49474,-169.3766,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.798,17.341,10210,yellowfin sole,Limanda aspera,80.78,180,0.048520118,1664.876413,3709.801365,3-Oct-19
EBS_SHELF,2007,-626,-3313,-79548,89,200701,123,57.50341,-169.96091,57.51147,-170.0061,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.856,16.901,10210,yellowfin sole,Limanda aspera,184.415,333,0.048269256,3820.547804,6898.801175,3-Oct-19
EBS_SHELF,2007,-626,-3763,-71696,89,200701,161,59.66833,-172.54849,59.67648,-172.59579,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,83,85,2.821,17.816,10210,yellowfin sole,Limanda aspera,1.51,3,0.050258936,30.04440842,59.69087766,3-Oct-19
EBS_SHELF,2007,-626,-3766,-71847,89,200701,164,59.99354,-172.60921,59.98438,-172.56239,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,68,2.81,17.211,10210,yellowfin sole,Limanda aspera,9.8,42,0.04836291,202.6346223,868.4340955,3-Oct-19
EBS_SHELF,2007,-626,-3769,-71988,89,200701,167,60.15244,-172.3004,60.16935,-172.33859,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,56,59,2.839,16.681,10210,yellowfin sole,Limanda aspera,20.44,82,0.047357359,431.6119064,1731.515476,3-Oct-19
EBS_SHELF,2007,-626,-3297,,89,200701,107,56.31375,-168.8802,56.33887,-168.87199,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,128,130,2.842,18.182,10210,yellowfin sole,Limanda aspera,0,0,0.051673244,0,0,3-Oct-19
EBS_SHELF,2007,-626,-3257,,89,200701,67,55.6619,-166.3875,55.68651,-166.39529,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,123,125,2.777,19.07,10210,yellowfin sole,Limanda aspera,0,0,0.05295739,0,0,3-Oct-19
EBS_SHELF,2007,-626,-3326,,89,200701,136,58.34128,-172.93159,58.31529,-172.92751,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,108,110,2.899,18.01,10210,yellowfin sole,Limanda aspera,0,0,0.05221099,0,0,3-Oct-19
EBS_SHELF,2007,-626,-3751,,89,200701,149,57.99001,-172.86189,58.01588,-172.8553,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,107,109,2.904,16.862,10210,yellowfin sole,Limanda aspera,0,0,0.048967248,0,0,3-Oct-19
EBS_SHELF,2007,-626,-3776,-72288,89,200701,174,61.32231,-173.5845,61.34626,-173.5679,82,,,,">50 m, N of standard area, between stratum 81 and convention
line and stratum 90",,,,,0,Y,Good performance,72,74,2.807,17.571,10210,yellowfin sole,Limanda aspera,0.382,1,0.049321797,7.745054382,20.27501147,3-Oct-19
EBS_SHELF,2008,-630,-4037,-88374,88,200801,7,58.00265,-160.2088,57.978,-160.20711,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,49,52,2.743,16.278,10210,yellowfin sole,Limanda aspera,558.698,2280,0.044650554,12512.67789,51063.19621,3-Oct-19
EBS_SHELF,2008,-630,-4064,-89295,88,200801,40,57.31518,-163.3871,57.33838,-163.3736,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,52,55,2.706,15.504,10210,yellowfin sole,Limanda aspera,367.105,1757,0.041953824,8750.215475,41879.37672,3-Oct-19
EBS_SHELF,2008,-630,-4076,-89626,88,200801,52,58.33034,-164.0136,58.30706,-164.02901,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,39,41,2.74,15.255,10210,yellowfin sole,Limanda aspera,456.216,1817,0.0417987,10914.59782,43470.25147,3-Oct-19
EBS_SHELF,2008,-630,-4053,-88870,88,200801,27,56.66885,-163.39391,56.66275,-163.3497,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,73,76,2.804,16.493,10210,yellowfin sole,Limanda aspera,329.36,1215,0.046246372,7121.855959,26272.33116,3-Oct-19
EBS_SHELF,2008,-630,-4056,-88986,88,200801,30,55.99794,-162.8027,55.97338,-162.80051,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,78,81,2.733,16.888,10210,yellowfin sole,Limanda aspera,427.139,1127,0.046154904,9254.466221,24417.77368,3-Oct-19
EBS_SHELF,2008,-630,-4059,-89093,88,200801,34,56.00346,-163.939,56.02859,-163.9375,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,89,91,2.796,16.025,10210,yellowfin sole,Limanda aspera,31.65,67,0.0448059,706.3801865,1495.338784,3-Oct-19
EBS_SHELF,2008,-630,-4063,-89254,88,200801,39,57.01626,-163.4584,57.02188,-163.4128,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,67,2.846,15.989,10210,yellowfin sole,Limanda aspera,847.268,4219,0.045504694,18619.35386,92715.70972,3-Oct-19
EBS_SHELF,2008,-630,-4079,-89739,88,200801,55,57.33537,-165.2291,57.31798,-165.2637,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,68,2.846,16.621,10210,yellowfin sole,Limanda aspera,582.761,2241,0.047303366,12319.65184,47375.06418,3-Oct-19
EBS_SHELF,2008,-630,-4155,-90286,88,200801,71,57.32374,-167.1147,57.35001,-167.1095,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,69,71,2.938,17.452,10210,yellowfin sole,Limanda aspera,175.234,599,0.051273976,3417.601163,11682.33959,3-Oct-19
EBS_SHELF,2008,-630,-4156,-90339,88,200801,72,57.68218,-167.10381,57.70652,-167.0948,31,,,,"50-100m in SE section, low density - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.76,16.943,10210,yellowfin sole,Limanda aspera,524.244,1984,0.04676268,11210.73471,42426.9952,3-Oct-19
EBS_SHELF,2008,-630,-4218,,88,200801,138,56.67195,-168.9099,56.66151,-168.8829,32,,,,"50-100m in SE section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,98,100,2.023,17.529,10210,yellowfin sole,Limanda aspera,0,0,0.035461167,0,0,3-Oct-19
EBS_SHELF,2008,-630,-4190,-91561,88,200801,107,58.66147,-169.7832,58.68685,-169.7805,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,65,67,2.825,16.46,10210,yellowfin sole,Limanda aspera,145.242,397,0.0464995,3123.517457,8537.726212,3-Oct-19
EBS_SHELF,2008,-630,-4194,-91729,88,200801,111,59.32693,-170.5334,59.35181,-170.5468,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,66,68,2.868,17.808,10210,yellowfin sole,Limanda aspera,9.76,33,0.051073344,191.097728,646.1296131,3-Oct-19
EBS_SHELF,2008,-630,-4195,-91752,88,200801,112,59.65613,-170.5769,59.68137,-170.58411,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,64,66,2.834,17.844,10210,yellowfin sole,Limanda aspera,4.31,17,0.050569896,85.22857156,336.1683797,3-Oct-19
EBS_SHELF,2008,-630,-4418,,88,200801,184,60.67485,-174.79761,60.6504,-174.7964,41,,,,"50-100m in NW section, low density, - MIDDLE DOMAIN",,,,,0,Y,Good performance,96,98,2.719,18.642,10210,yellowfin sole,Limanda aspera,0,0,0.050687598,0,0,3-Oct-19
EBS_SHELF,2008,-630,-4183,-91332,88,200801,100,57.10904,-170.451,57.11773,-170.49519,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,47,49,2.854,16.245,10210,yellowfin sole,Limanda aspera,43.608,76,0.04636323,940.5729497,1639.230054,3-Oct-19
EBS_SHELF,2008,-630,-4187,-91446,88,200801,104,57.8195,-170.0157,57.83617,-169.9778,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,70,72,2.923,17.452,10210,yellowfin sole,Limanda aspera,28.912,58,0.051012196,566.7664258,1136.983007,3-Oct-19
EBS_SHELF,2008,-630,-4214,-92520,88,200801,133,56.99983,-170.21651,56.99768,-170.1713,42,,,,"50-100m in NW section, high density, pribilofs - MIDDLE DOMAIN",,,,,0,Y,Good performance,67,69,2.765,15.815,10210,yellowfin sole,Limanda aspera,75.096,151,0.043728475,1717.324924,3453.12751,3-Oct-19
EBS_SHELF,2008,-630,-4204,,88,200801,123,59.50893,-173.5,59.52868,-173.5269,43,,,,"50-100m in NW section, high density, St.Matthew - MIDDLE DOMAIN",,,,,0,Y,Good performance,100,103,2.676,17.807,10210,yellowfin sole,Limanda aspera,0,0,0.047651532,0,0,3-Oct-19
EBS_SHELF,2008,-630,-4386,,88,200801,150,56.34586,-167.65559,56.31996,-167.6555,50,,,,"100-200 m, SE section - OUTER DOMAIN",,,,,0,Y,Good performance,126,128,2.88,18.641,10210,yellowfin sole,Limanda aspera,0,0,0.05368608,0,0,3-Oct-19
EBS_SHELF,2008,-630,-4213,,88,200801,132,58.34248,-172.3042,58.32746,-172.2876,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,99,101,1.935,16.324,10210,yellowfin sole,Limanda aspera,0,0,0.03158694,0,0,3-Oct-19
EBS_SHELF,2008,-630,-4397,,88,200801,161,58.33617,-173.5498,58.36099,-173.5379,61,,,,"100-200 m, NW section, low density - OUTER DOMAIN",,,,,0,Y,Good performance,114,116,2.846,17.985,10210,yellowfin sole,Limanda aspera,0,0,0.05118531,0,0,3-Oct-19
EBS_SHELF,2008,-631,-4136,-94391,89,200801,51,59.01977,-165.302,58.99429,-165.29871,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,25,28,2.837,15.206,10210,yellowfin sole,Limanda aspera,626.627,4071,0.043139422,14525.62345,94368.44101,3-Oct-19
EBS_SHELF,2008,-631,-4137,-94419,89,200801,52,58.68729,-165.3058,58.66278,-165.2984,10,,,,<50 m in SE section- INNER DOMAIN,,,,,0,Y,Good performance,37,39,2.759,15.833,10210,yellowfin sole,Limanda aspera,654.042,5533,0.043683247,14972.37602,126661.8299,3-Oct-19
EBS_SHELF,2008,-631,-4240,-102657,89,200801,81,59.31733,-167.2744,59.3422,-167.2766,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,29,32,2.766,14.959,10210,yellowfin sole,Limanda aspera,221.14,1789,0.041376594,5344.567511,43237.00496,3-Oct-19
EBS_SHELF,2008,-631,-4241,-102695,89,200801,82,59.64935,-167.29221,59.6692,-167.32339,20,,,,<50 m in NW section- INNER DOMAIN,,,,,0,Y,Good performance,28,31,2.828,15.724,10210,yellowfin sole,Limanda aspera,511.18,2660,0.044467472,11495.5939,59819.00658,3-Oct-19
